v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,head_escolari,head_rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,head_age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target,age_min,age_max,age_mean,age_sum,age_std,escolari_min,escolari_max,escolari_mean,escolari_sum,escolari_std,rez_esc_min,rez_esc_max,rez_esc_mean,rez_esc_sum,rez_esc_std,children_ratio,rooms_per_person,educ_overcrowding,dependency_educ
170000.0,0,4,0,1,1,1,1.0,0,1,1,0,0,0,0,1,1,1,1,14,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,14.0,0.0,14.0,0,0,0,0,0,0,0,1,0,1,1.0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,30,196,900,1,196,0,1.0,0.0,196.0,900,4,30,30,30.0,30,0.0,14,14,14.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9999600003999958,14.0,0.0
0.0,0,6,0,1,1,0,0.0,0,1,1,0,0,0,0,1,1,1,1,15,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,15.0,0.0,15.0,0,0,0,0,0,0,0,1,0,3,0.33333334,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,62,225,3844,1,225,0,0.11111112,0.0,225.0,3844,4,62,62,62.0,62,0.0,15,15,15.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999940000599993,5.000000099999999,0.0
110000.0,0,7,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,9,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,9.0,0.0,11.5,0,0,0,1,0,0,0,0,0,2,1.0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,35,81,1225,4,81,0,1.0,0.0,132.25,1225,4,32,35,33.5,67,2.1213203435596424,9,14,11.5,23,3.5355339059327378,0.0,0.0,0.0,0.0,0.0,0.0,3.4999825000874996,11.5,0.0
0.0,0,4,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,11,0.0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,0.0,11.0,11.666667,0,0,0,0,1,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,60,121,3600,16,0,1,4.0,0.11111112,136.11111,3600,2,18,60,38.25,153,22.336442569636436,6,11,8.75,35,2.629955639676583,0.0,0.0,0.0,0.0,0.0,0.0,0.9999975000062501,23.333334,3.88888907777778
0.0,0,8,0,1,1,1,1.0,0,3,3,1,3,4,1,6,7,7,7,15,0.0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,7,0.40000001,0.0,15.0,10.6,0,0,0,0,0,0,0,1,0,4,1.75,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,43,225,1849,49,0,4,3.0625,0.16000001,112.36001,1849,4,4,44,25.571428571428573,179,14.292855358035156,0,15,8.428571428571429,59,4.859943170351647,0.0,4.0,0.5714285714285714,4.0,1.511857892036909,0.14285693877580175,1.142855510206414,18.55,4.240000106
0.0,0,5,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,10,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.0,10.0,0.0,8.0,0,0,0,0,0,1,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,66,100,4356,4,100,0,0.44444448,1.0,64.0,4356,4,62,66,64.0,128,2.8284271247461903,6,10,8.0,16,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,0.0,2.4999875000625,5.33333352,8.0
0.0,0,3,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,6,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8.0,0.0,6.0,6.0,0,0,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,70,36,4900,1,0,0,1.0,64.0,36.0,4900,4,70,70,70.0,70,0.0,6,6,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9999700002999967,6.0,48.0
0.0,0,3,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,3,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,3.0,3.0,0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,61,9,3721,1,0,0,1.0,0.0,9.0,3721,2,61,61,61.0,61,0.0,3,3,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9999700002999967,3.0,0.0
170000.0,0,5,0,1,1,0,0.0,0,2,2,0,0,0,0,2,2,2,2,11,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1.0,11.0,0.0,20.0,0,0,0,0,1,0,0,0,0,3,0.66666669,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,20,121,400,4,121,1,0.44444448,1.0,400.0,400,4,18,20,19.0,38,1.4142135623730951,9,11,10.0,20,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,2.4999875000625,13.3333338,20.0
0.0,0,6,0,1,1,0,0.0,0,2,2,1,2,3,1,4,5,5,5,6,0.0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5,0.66666669,6.0,0.0,9.75,0,0,1,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,72,36,5184,25,36,1,2.7777777,0.44444448,95.0625,5184,4,11,72,39.0,195,25.0099980007996,5,11,8.8,44,3.0331501776206204,0.0,0.0,0.0,0.0,0.0,0.19999960000080003,1.1999976000048,16.24999935,6.5000002275
150000.0,0,4,0,1,1,1,1.0,0,1,1,0,2,2,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,6.0,0.0,9.0,0,0,1,0,0,0,0,0,0,3,1.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,54,36,2916,9,36,0,1.0,0.0,81.0,2916,4,20,54,40.666666666666664,122,18.147543451754935,6,12,9.0,27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333288889037036,9.0,0.0
0.0,0,8,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,7,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0.33333334,7.0,0.0,9.25,0,0,0,1,0,0,0,0,0,5,0.80000001,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,65,49,4225,16,49,0,0.64000005,0.11111112,85.5625,4225,4,26,65,45.0,180,20.346989949375804,7,11,9.25,37,1.7078251276599332,0.0,0.0,0.0,0.0,0.0,0.0,1.9999950000125002,7.4000000925,3.083333395
160000.0,0,5,0,1,1,0,0.0,1,1,2,1,1,2,2,2,4,4,4,11,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,0.0,11.0,11.0,0,0,0,0,1,0,0,0,0,3,1.3333334,0,0,1,0,0,0,1,1,4,1,0,0,0,0,0,1,0,30,121,900,16,0,4,1.7777778999999998,1.0,121.0,900,4,5,34,19.75,79,14.38459824488215,0,11,6.25,25,5.619905100029122,0.0,0.0,0.0,0.0,0.0,0.49999875000312505,1.2499968750078125,14.666667399999998,11.0
250000.0,0,4,0,1,1,0,0.0,0,1,1,1,1,2,1,2,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,8.5,0,0,1,0,0,0,0,0,0,2,1.5,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,42,36,1764,9,36,1,2.25,0.25,72.25,1764,3,5,42,25.666666666666668,77,18.876793513023692,0,11,5.666666666666667,17,5.507570547286102,0.0,0.0,0.0,0.0,0.0,0.3333322222259259,1.3333288889037036,12.75,4.25
200000.0,0,5,0,1,1,1,2.0,1,2,3,2,2,4,3,4,7,7,7,8,0.0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0.75,8.0,0.0,10.0,0,0,0,1,0,0,0,0,0,3,2.3333333,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,56,64,3136,49,64,9,5.4444442,0.5625,100.0,3136,4,3,56,26.571428571428573,186,19.780943210214073,0,12,6.857142857142857,48,4.336994790119514,0.0,0.0,0.0,0.0,0.0,0.4285708163274053,0.7142846938790088,23.333333,7.5
0.0,0,6,0,1,1,0,0.0,0,2,2,0,0,0,0,2,2,2,2,10,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,10.0,0.0,9.5,0,0,0,1,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,29,100,841,4,100,0,1.0,0.0,90.25,841,4,29,31,30.0,60,1.4142135623730951,9,10,9.5,19,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,2.9999850000749997,9.5,0.0
0.0,0,8,0,1,1,1,1.0,1,0,1,0,3,3,1,3,4,4,4,11,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,0.0,11.0,12.666667,0,0,0,0,1,0,0,0,0,5,0.80000001,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,46,121,2116,16,0,1,0.64000005,0.11111112,160.44446000000002,2116,4,8,46,28.25,113,16.214705259938174,2,16,10.0,40,5.830951894845301,0.0,0.0,0.0,0.0,0.0,0.24999937500156252,1.9999950000125002,10.13333372666667,4.22222241777778
0.0,0,6,0,1,0,1,2.0,2,1,3,0,1,1,2,2,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,6.0,0.0,8.5,0,0,1,0,0,0,0,0,0,4,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,46,36,2116,16,36,4,1.0,1.0,72.25,2116,4,7,46,26.75,107,21.669871557841162,1,11,5.0,20,4.546060565661952,0.0,0.0,0.0,0.0,0.0,0.49999875000312505,1.499996250009375,8.5,8.5
100000.0,0,4,0,1,1,0,0.0,0,2,2,0,0,0,0,2,2,2,2,16,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,16.0,0.0,13.5,0,0,0,0,0,0,0,1,0,2,1.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,51,256,2601,4,256,0,1.0,0.0,182.25,2601,4,22,51,36.5,73,20.506096654409877,11,16,13.5,27,3.5355339059327378,0.0,0.0,0.0,0.0,0.0,0.0,1.9999900000499997,13.5,0.0
145000.0,0,3,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,17,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,17.0,17.0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,42,289,1764,1,0,0,1.0,0.0,289.0,1764,4,42,42,42.0,42,0.0,17,17,17.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9999700002999967,17.0,0.0
0.0,0,11,0,1,1,1,2.0,0,2,2,0,1,1,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0.5,0.0,6.0,11.0,0,0,1,0,0,0,0,0,0,4,0.75,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,69,36,4761,9,0,0,0.5625,0.25,121.0,4761,4,25,69,44.333333333333336,133,22.479620400116488,6,14,11.0,33,4.358898943540674,0.0,0.0,0.0,0.0,0.0,0.0,3.666654444485185,8.25,5.5
120000.0,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,0.0,0.0,4.0,1,0,0,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,49,0,2401,9,0,1,2.25,0.25,16.0,2401,4,17,58,41.333333333333336,124,21.548395145191982,0,8,4.666666666666667,14,4.163331998932265,0.0,4.0,1.3333333333333333,4.0,2.3094010767585034,0.0,1.3333288889037036,6.0,2.0
120000.0,0,5,0,1,1,0,0.0,0,2,2,0,2,2,0,4,4,4,4,7,0.0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,0.0,7.0,11.333333,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,1,1,5,1,0,0,0,0,0,1,0,34,49,1156,16,0,1,1.7777778999999998,0.11111112,128.44444,1156,4,18,60,42.5,170,20.157711510321136,7,11,8.5,34,1.9148542155126762,0.0,0.0,0.0,0.0,0.0,0.0,1.2499968750078125,15.111111422222198,3.7777777422222196
0.0,0,8,0,1,1,0,0.0,0,1,1,0,2,2,0,3,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,6.0,0.0,7.666666499999999,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,47,36,2209,9,36,0,2.25,0.0,58.777775,2209,4,26,48,40.333333333333336,121,12.423096769056148,6,11,7.666666666666667,23,2.886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,2.666657777807407,11.499999749999999,0.0
0.0,0,5,0,1,1,0,0.0,0,0,0,0,2,2,0,2,2,2,2,3,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.0,0.0,3.0,5.5,0,1,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,82,9,6724,4,0,0,1.0,1.0,30.25,6724,2,52,82,67.0,134,21.213203435596427,3,8,5.5,11,3.5355339059327378,0.0,0.0,0.0,0.0,0.0,0.0,2.4999875000625,5.5,5.5
96000.0,0,6,0,1,1,1,1.0,0,1,1,0,3,3,0,4,4,4,4,8,0.0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.33333334,0.0,8.0,10.0,0,0,0,1,0,0,0,0,0,4,1.0,0,1,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,46,64,2116,16,0,1,1.0,0.11111112,100.0,2116,4,14,46,26.0,104,13.880441875771343,7,11,9.25,37,2.0615528128088303,0.0,0.0,0.0,0.0,0.0,0.0,1.499996250009375,10.0,3.3333334
100000.0,0,6,0,1,1,0,0.0,0,3,3,0,3,3,0,6,6,6,6,6,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6,0.5,6.0,0.0,12.5,0,0,1,0,0,0,0,0,0,4,1.5,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,1,0,44,36,1936,36,36,4,2.25,0.25,156.25,1936,4,13,49,28.833333333333332,173,14.372427306014341,6,15,9.333333333333334,56,3.9832984656772417,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983333361112,18.75,6.25
100000.0,0,4,0,1,1,1,4.0,0,2,2,0,2,2,0,4,4,4,4,9,0.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0.0,9.0,0.0,11.5,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,1,1,1,4,1,0,0,0,0,0,1,0,64,81,4096,16,81,0,1.7777778999999998,0.0,132.25,4096,4,40,64,52.0,208,13.291601358251256,6,16,11.5,46,4.795831523312719,0.0,0.0,0.0,0.0,0.0,0.0,0.9999975000062501,15.333334099999998,0.0
120000.0,0,4,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,40,36,1600,9,36,1,2.25,0.25,36.0,1600,4,9,40,24.333333333333332,73,15.50268793897798,2,6,4.666666666666667,14,2.309401076758503,0.0,0.0,0.0,0.0,0.0,0.3333322222259259,1.3333288889037036,9.0,3.0
200000.0,0,4,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,18,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,18.0,0.0,17.5,0,0,0,0,0,0,0,0,1,2,1.5,0,1,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,37,324,1369,9,324,1,2.25,0.25,306.25,1369,4,2,37,24.666666666666668,74,19.655363983740756,0,18,11.666666666666666,35,10.115993936995679,0.0,0.0,0.0,0.0,0.0,0.3333322222259259,1.3333288889037036,26.25,8.75
0.0,0,6,0,1,1,1,1.0,0,0,0,0,1,1,0,1,1,1,1,11,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8.0,0.0,11.0,11.0,0,0,0,0,1,0,0,0,0,3,0.33333334,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,69,121,4761,1,0,0,0.11111112,64.0,121.0,4761,4,69,69,69.0,69,0.0,11,11,11.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999940000599993,3.6666667399999997,88.0
200000.0,0,5,0,1,1,0,0.0,1,2,3,0,1,1,1,3,4,4,4,11,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,3.0,0.0,11.0,21.0,0,0,0,0,1,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,39,121,1521,16,0,9,4.0,9.0,441.0,1521,3,10,39,20.25,81,12.919623317522328,4,11,7.75,31,3.304037933599835,0.0,1.0,0.25,1.0,0.5,0.24999937500156252,1.2499968750078125,42.0,63.0
0.0,0,7,0,1,0,1,1.0,1,0,1,0,1,1,1,1,2,2,2,9,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1.0,0.0,9.0,9.0,0,0,0,1,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,40,81,1600,4,0,1,0.44444448,1.0,81.0,1600,4,10,40,25.0,50,21.213203435596427,3,9,6.0,12,4.242640687119285,0.0,0.0,0.0,0.0,0.0,0.49999750001249993,3.4999825000874996,6.00000021,9.0
